NEWID,ALLOC,COST,PUB_FLAG,UCC,EXPNSQDY,EXPN_QDY,EXPNWKDY,EXPN_KDY,EXPNMO,EXPNMO_,EXPNYR,EXPNYR_
05777991,0,5.97000,2,070119,2,D,2,D,06,D,2024,D
05777991,0,5.96000,2,070119,2,D,2,D,06,D,2024,D
05777991,0,5.96000,2,070119,2,D,2,D,06,D,2024,D
05777991,0,14.46000,2,070119,6,D,6,D,06,D,2024,D
05777991,0,6.18000,2,080110,NA,B,NA,B,NA,B,NA,B
05777991,0,2.93000,2,090110,NA,B,NA,B,NA,B,NA,B
05777991,0,7.48000,2,100119,2,D,2,D,06,D,2024,D
05777991,0,2.98000,2,100119,NA,B,NA,B,NA,B,NA,B
05777991,0,2.98000,2,100210,6,D,6,D,06,D,2024,D
05777991,0,2.94000,2,100210,NA,B,NA,B,NA,B,NA,B
05777991,0,2.98000,2,100210,NA,B,NA,B,NA,B,NA,B
05777991,0,2.94000,2,100210,NA,B,NA,B,NA,B,NA,B
05777991,0,4.98000,2,100410,NA,B,NA,B,NA,B,NA,B
05777991,0,2.68000,2,100410,NA,B,NA,B,NA,B,NA,B
05777991,0,3.48000,2,100519,2,D,2,D,06,D,2024,D
05777991,0,3.12000,2,100519,2,D,2,D,06,D,2024,D
05777991,0,5.58000,2,100519,NA,B,NA,B,NA,B,NA,B
05777991,0,2.68000,2,100519,NA,B,NA,B,NA,B,NA,B
05777991,0,4.98000,2,100519,NA,B,NA,B,NA,B,NA,B
05777991,0,4.99000,2,110110,NA,B,NA,B,NA,B,NA,B
05777991,0,1.76000,2,110210,2,D,2,D,06,D,2024,D
05777991,0,1.32000,2,110210,6,D,6,D,06,D,2024,D
05777991,1,3.05910,2,110319,2,D,2,D,06,D,2024,D
05777991,1,3.92090,2,110410,2,D,2,D,06,D,2024,D
05777991,0,3.97000,2,110410,2,D,2,D,06,D,2024,D
05777991,0,2.94000,2,110410,2,D,2,D,06,D,2024,D
05777991,0,1.98000,2,110410,2,D,2,D,06,D,2024,D
05777991,0,1.98000,2,110410,2,D,2,D,06,D,2024,D
05777991,0,3.78000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,4.48000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,3.97000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,3.78000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,3.92000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,5.97000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,2.97000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,2.98000,2,110410,6,D,6,D,06,D,2024,D
05777991,0,2.98000,2,110410,NA,B,NA,B,NA,B,NA,B
05777991,0,3.24000,2,120210,2,D,2,D,06,D,2024,D
05777991,0,1.38000,2,120310,2,D,2,D,06,D,2024,D
05777991,0,1.37000,2,120310,6,D,6,D,06,D,2024,D
05777991,0,1.36000,2,120410,2,D,2,D,06,D,2024,D
05777991,0,1.36000,2,120410,2,D,2,D,06,D,2024,D
05777991,0,2.57000,2,120410,2,D,2,D,06,D,2024,D
05777991,0,2.47000,2,120410,2,D,2,D,06,D,2024,D
05777991,0,2.47000,2,120410,2,D,2,D,06,D,2024,D
05777991,0,2.47000,2,120410,2,D,2,D,06,D,2024,D
05777991,0,2.57000,2,120410,6,D,6,D,06,D,2024,D
05777991,0,4.93000,2,120410,6,D,6,D,06,D,2024,D
05777991,0,3.77000,2,120410,6,D,6,D,06,D,2024,D
05777991,0,3.24000,2,120410,6,D,6,D,06,D,2024,D
05777991,0,5.98000,2,150310,NA,B,NA,B,NA,B,NA,B
05777991,0,3.93000,2,160212,6,D,6,D,06,D,2024,D
05777991,0,4.74000,2,160212,6,D,6,D,06,D,2024,D
05777991,0,14.98000,2,160212,NA,B,NA,B,NA,B,NA,B
05777991,0,4.96000,2,170539,NA,B,NA,B,NA,B,NA,B
05777991,0,1.94000,2,180410,2,D,2,D,06,D,2024,D
05777991,0,2.68000,2,180510,2,D,2,D,06,D,2024,D
05777991,0,2.68000,2,180510,6,D,6,D,06,D,2024,D
05777991,0,3.88000,2,180510,6,D,6,D,06,D,2024,D
05777991,0,3.18000,2,180520,6,D,6,D,06,D,2024,D
05777991,0,6.17000,2,180520,NA,B,NA,B,NA,B,NA,B
05777991,0,8.46000,2,180611,2,D,2,D,06,D,2024,D
05777991,0,2.16000,2,180611,2,D,2,D,06,D,2024,D
05777991,0,2.16000,2,180611,2,D,2,D,06,D,2024,D
05777991,0,2.16000,2,180611,2,D,2,D,06,D,2024,D
05777991,0,2.16000,2,180611,2,D,2,D,06,D,2024,D
05777991,0,4.32000,2,180611,2,D,2,D,06,D,2024,D
05777991,0,4.34000,2,180611,6,D,6,D,06,D,2024,D
05777991,0,5.43000,2,180611,6,D,6,D,06,D,2024,D
05777991,0,4.34000,2,180611,6,D,6,D,06,D,2024,D
05777991,0,4.34000,2,180611,6,D,6,D,06,D,2024,D
05777991,0,4.34000,2,180611,6,D,6,D,06,D,2024,D
05777991,0,7.91000,2,180611,6,D,6,D,06,D,2024,D
05777991,0,2.92000,2,180710,2,D,2,D,06,D,2024,D
05777991,0,2.92000,2,180710,2,D,2,D,06,D,2024,D
05777991,0,4.34000,2,180710,2,D,2,D,06,D,2024,D
05777991,0,2.17000,2,180710,2,D,2,D,06,D,2024,D
05777991,0,46.98000,2,190500,6,D,6,D,06,D,2024,D
05777991,0,12.84000,1,250900,6,D,6,D,06,D,2024,D
05777991,0,10.89000,2,320410,5,D,5,D,06,D,2024,D
05777991,0,12.77000,2,320410,6,D,6,D,06,D,2024,D
05777991,0,16.33000,1,320610,6,D,6,D,06,D,2024,D
05777991,0,3.25000,2,330119,2,D,2,D,06,D,2024,D
05777991,0,13.60000,2,340110,2,D,2,D,06,D,2024,D
05777991,0,21.79000,2,360319,6,D,6,D,06,D,2024,D
05777991,0,14.16000,2,380429,6,D,6,D,06,D,2024,D
05777991,0,56.01000,1,470111,5,D,5,D,06,D,2024,D
05777991,0,75.41000,1,470111,6,D,6,D,06,D,2024,D
05777991,0,8.37000,1,480100,2,D,2,D,06,D,2024,D
05777991,0,8.37000,1,480100,2,D,2,D,06,D,2024,D
05777991,0,14.16000,1,490100,5,D,5,D,06,D,2024,D
05777991,1,12.48189,1,540000,5,D,5,D,06,D,2024,D
05777991,0,4.26000,1,540000,6,D,6,D,06,D,2024,D
05777991,1,48.45518,1,550110,5,D,5,D,06,D,2024,D
05777991,1,4.52433,2,550210,5,D,5,D,06,D,2024,D
05777991,0,13.56000,2,550219,6,D,6,D,06,D,2024,D
05777991,0,9.78000,2,550310,2,D,2,D,06,D,2024,D
05777991,1,3.05859,2,550310,5,D,5,D,06,D,2024,D
05777991,0,14.98000,2,610310,2,D,2,D,06,D,2024,D
05777991,0,5.42000,2,640219,2,D,2,D,06,D,2024,D
05777991,0,5.42000,2,640219,6,D,6,D,06,D,2024,D
05777991,0,7.61000,2,640310,2,D,2,D,06,D,2024,D
05777991,0,7.60000,2,640410,6,D,6,D,06,D,2024,D
05777992,0,9.99000,2,010210,4,D,4,D,06,D,2024,D
05777992,0,7.98000,2,010320,7,D,7,D,06,D,2024,D
05777992,0,7.00000,2,010320,7,D,7,D,06,D,2024,D
05777992,0,5.29000,2,020219,7,D,7,D,06,D,2024,D
05777992,0,5.99000,2,020310,7,D,7,D,06,D,2024,D
05777992,0,3.99000,2,020610,3,D,3,D,06,D,2024,D
05777992,0,9.99000,2,020810,7,D,7,D,06,D,2024,D
05777992,0,28.34000,2,060119,4,D,4,D,06,D,2024,D
05777992,0,25.96000,2,060119,4,D,4,D,06,D,2024,D
05777992,0,10.59000,2,060310,7,D,7,D,06,D,2024,D
05777992,0,22.12000,2,070230,4,D,4,D,06,D,2024,D
05777992,0,3.19000,2,090110,7,D,7,D,06,D,2024,D
05777992,0,9.49000,2,100210,3,D,3,D,06,D,2024,D
05777992,0,2.49000,2,100210,7,D,7,D,06,D,2024,D
05777992,0,2.49000,2,100210,7,D,7,D,06,D,2024,D
05777992,0,1.99000,2,100210,7,D,7,D,06,D,2024,D
05777992,0,3.99000,2,100410,7,D,7,D,06,D,2024,D
05777992,0,3.99000,2,100519,7,D,7,D,06,D,2024,D
05777992,0,9.99000,2,110410,4,D,4,D,06,D,2024,D
05777992,0,10.99000,2,110410,4,D,4,D,06,D,2024,D
05777992,0,3.99000,2,110410,7,D,7,D,06,D,2024,D
05777992,0,15.98000,2,110410,7,D,7,D,06,D,2024,D
05777992,0,7.98000,2,110410,7,D,7,D,06,D,2024,D
05777992,0,6.99000,2,110410,7,D,7,D,06,D,2024,D
05777992,0,7.99000,2,110410,7,D,7,D,06,D,2024,D
05777992,0,2.00000,2,110410,7,D,7,D,06,D,2024,D
05777992,0,1.93000,2,120410,7,D,7,D,06,D,2024,D
05777992,0,1.79000,2,120410,7,D,7,D,06,D,2024,D
05777992,0,2.99000,2,120410,7,D,7,D,06,D,2024,D
05777992,0,11.99000,2,140349,4,D,4,D,06,D,2024,D
05777992,0,9.99000,2,140349,4,D,4,D,06,D,2024,D
05777992,0,8.57000,2,150110,4,D,4,D,06,D,2024,D
05777992,0,5.43000,2,150110,5,D,5,D,06,D,2024,D
05777992,0,2.71000,2,150110,5,D,5,D,06,D,2024,D
05777992,0,2.71000,2,150110,5,D,5,D,06,D,2024,D
05777992,0,20.62000,2,150110,5,D,5,D,06,D,2024,D
05777992,0,7.59000,2,150110,7,D,7,D,06,D,2024,D
05777992,0,12.99000,2,150310,4,D,4,D,06,D,2024,D
05777992,0,4.99000,2,160212,7,D,7,D,06,D,2024,D
05777992,0,7.00000,2,170531,7,D,7,D,06,D,2024,D
05777992,0,4.99000,2,170539,7,D,7,D,06,D,2024,D
05777992,0,8.98000,2,170539,7,D,7,D,06,D,2024,D
05777992,0,5.99000,2,180110,7,D,7,D,06,D,2024,D
05777992,0,15.99000,2,180310,3,D,3,D,06,D,2024,D
05777992,0,4.79000,2,180510,7,D,7,D,06,D,2024,D
05777992,0,1.98000,2,180510,7,D,7,D,06,D,2024,D
05777992,0,3.26000,2,180611,7,D,7,D,06,D,2024,D
05777992,0,4.68000,2,180611,7,D,7,D,06,D,2024,D
05777992,0,4.68000,2,180611,7,D,7,D,06,D,2024,D
05777992,0,4.49000,2,180710,7,D,7,D,06,D,2024,D
05777992,0,19.61000,1,240110,7,D,7,D,06,D,2024,D
05777992,0,8.15000,1,240210,3,D,3,D,06,D,2024,D
05777992,0,14.15000,1,320610,3,D,3,D,06,D,2024,D
05777992,0,10.86000,1,320610,7,D,7,D,06,D,2024,D
05777992,0,54.48000,1,320610,7,D,7,D,06,D,2024,D
05777992,0,5.43000,2,330119,3,D,3,D,06,D,2024,D
05777992,0,11.99000,2,330119,7,D,7,D,06,D,2024,D
05777992,0,4.91000,1,540000,7,D,7,D,06,D,2024,D
05777992,0,7.40000,2,640219,7,D,7,D,06,D,2024,D
05777992,0,4.24000,2,640219,7,D,7,D,06,D,2024,D
05778051,0,50.00000,1,004190,4,D,1,D,06,D,2024,D
05778051,0,50.00000,1,004190,4,D,1,D,06,D,2024,D
05778051,0,27.84000,2,060119,3,D,7,D,06,D,2024,D
05778051,0,12.79000,2,100519,3,D,7,D,06,D,2024,D
05778051,0,12.99000,2,100519,3,D,7,D,06,D,2024,D
05778051,0,5.59000,2,110410,3,D,7,D,06,D,2024,D
05778051,0,3.99000,2,110410,3,D,7,D,06,D,2024,D
05778051,0,3.69000,2,110410,3,D,7,D,06,D,2024,D
05778051,0,3.49000,2,110410,3,D,7,D,06,D,2024,D
05778051,0,10.99000,2,160320,3,D,7,D,06,D,2024,D
05778051,0,21.44000,2,170210,3,D,7,D,06,D,2024,D
05778051,0,11.99000,2,170319,3,D,7,D,06,D,2024,D
05778051,0,7.99000,2,180310,3,D,7,D,06,D,2024,D
05778051,0,7.69000,2,180310,4,D,1,D,06,D,2024,D
05778051,0,2.69000,2,180310,4,D,1,D,06,D,2024,D
05778051,0,13.99000,2,180320,3,D,7,D,06,D,2024,D
05778051,0,10.99000,2,180320,3,D,7,D,06,D,2024,D
05778051,0,8.99000,2,180320,3,D,7,D,06,D,2024,D
05778051,0,11.99000,2,180520,3,D,7,D,06,D,2024,D
05778051,0,12.62000,2,190400,1,D,5,D,06,D,2024,D
05778051,0,8.90000,2,190400,2,D,6,D,06,D,2024,D
05778051,0,7.64000,2,190400,7,D,4,D,06,D,2024,D
05778051,0,2.09000,1,240310,5,D,2,D,06,D,2024,D
05778051,0,2.09000,1,240310,5,D,2,D,06,D,2024,D
05778051,0,5.19000,1,240320,5,D,2,D,06,D,2024,D
05778051,0,5.19000,1,240320,5,D,2,D,06,D,2024,D
05778051,1,39.45000,1,250210,7,D,4,D,06,D,2024,D
05778051,0,27.99000,1,320610,5,D,2,D,06,D,2024,D
05778051,0,27.99000,1,320610,5,D,2,D,06,D,2024,D
05778051,0,16.08000,1,320903,3,D,7,D,06,D,2024,D
05778051,0,16.08000,1,320903,3,D,7,D,06,D,2024,D
05778051,0,21.44000,2,330510,3,D,7,D,06,D,2024,D
05778051,0,15.04000,2,330510,5,D,2,D,06,D,2024,D
05778051,0,15.04000,2,330510,5,D,2,D,06,D,2024,D
05778051,0,8.58000,2,360319,4,D,1,D,06,D,2024,D
05778051,0,13.94000,2,360319,4,D,1,D,06,D,2024,D
05778051,0,32.17000,2,360513,4,D,1,D,06,D,2024,D
05778052,0,1.85000,2,120410,4,D,1,D,06,D,2024,D
05778052,0,2.69000,2,130129,4,D,1,D,06,D,2024,D
05778052,0,2.69000,2,130129,4,D,1,D,06,D,2024,D
05778052,0,4.99000,2,180310,4,D,1,D,06,D,2024,D
05778052,0,9.99000,2,180611,4,D,1,D,06,D,2024,D
05778052,1,46.92000,1,260210,4,D,1,D,06,D,2024,D
05778052,0,1.34000,2,330410,4,D,1,D,06,D,2024,D
05778052,0,5.00000,2,610110,4,D,1,D,06,D,2024,D
05778052,0,1.50000,2,610110,4,D,1,D,06,D,2024,D
05778052,0,1.25000,2,640219,4,D,1,D,06,D,2024,D
05778101,0,3.88000,2,190400,1,D,4,D,06,D,2024,D
05778101,0,3.88000,2,190400,3,D,6,D,06,D,2024,D
05778101,0,3.88000,2,190400,6,D,2,D,06,D,2024,D
05778101,0,81.08000,1,470111,4,D,7,D,06,D,2024,D
05778141,0,114.00000,2,180710,2,D,4,D,06,D,2024,D
05778141,0,13.88000,2,190400,1,D,3,D,06,D,2024,D
05778141,0,11.54000,2,190400,2,D,4,D,06,D,2024,D
05778141,0,10.59000,2,190400,3,D,5,D,06,D,2024,D
05778141,0,14.29000,2,190400,4,D,6,D,06,D,2024,D
05778141,0,16.83000,2,190400,5,D,7,D,06,D,2024,D
05778141,0,13.00000,2,190400,6,D,1,D,06,D,2024,D
05778141,0,12.18000,2,190400,7,D,2,D,06,D,2024,D
05778141,0,15.89000,1,310231,4,D,6,D,06,D,2024,D
05778141,0,11.64000,2,320905,5,D,7,D,06,D,2024,D
05778141,0,31.73000,1,470111,7,D,2,D,06,D,2024,D
05778141,0,10.60000,1,620111,7,D,2,D,06,D,2024,D
05778141,0,41.34000,2,690119,6,D,1,D,06,D,2024,D
05778142,0,18.00000,2,190400,2,D,4,D,06,D,2024,D
05778142,0,7.61000,2,190400,2,D,4,D,06,D,2024,D
05778142,0,8.89000,2,190400,3,D,5,D,06,D,2024,D
05778142,0,12.18000,2,190400,4,D,6,D,06,D,2024,D
05778142,0,14.90000,2,190400,5,D,7,D,06,D,2024,D
05778142,0,11.53000,2,190400,6,D,1,D,06,D,2024,D
05778142,0,14.09000,2,190400,7,D,2,D,06,D,2024,D
05778142,0,80.89000,1,210210,1,D,3,D,06,D,2024,D
05778142,0,126.50000,1,260110,4,D,6,D,06,D,2024,D
05778142,0,15.90000,1,690114,3,D,5,D,06,D,2024,D
05778142,0,18.01000,2,690119,1,D,3,D,06,D,2024,D
05778142,0,15.89000,2,690119,4,D,6,D,06,D,2024,D
05778191,0,3.29000,2,100410,5,D,7,D,06,D,2024,D
05778191,0,3.29000,2,100410,5,D,7,D,06,D,2024,D
05778191,0,4.69000,2,100410,5,D,7,D,06,D,2024,D
05778191,0,29.60000,2,170319,2,D,4,D,06,D,2024,D
05778191,0,5.05000,1,320610,6,D,1,D,06,D,2024,D
05778191,0,4.50000,1,540000,5,D,7,D,06,D,2024,D
05778191,0,4.50000,1,540000,5,D,7,D,06,D,2024,D
05778191,0,4.50000,1,540000,6,D,1,D,06,D,2024,D
05778191,0,4.50000,1,540000,6,D,1,D,06,D,2024,D
05778191,0,17.17000,2,550219,6,D,1,D,06,D,2024,D
05778192,0,5.69000,2,010210,1,D,3,D,06,D,2024,D
05778192,0,11.91000,2,020219,1,D,3,D,06,D,2024,D
05778192,0,7.22000,2,020610,1,D,3,D,06,D,2024,D
05778192,0,4.83000,2,100119,1,D,3,D,06,D,2024,D
05778192,0,6.99000,2,100410,4,D,6,D,06,D,2024,D
05778192,0,4.69000,2,100410,4,D,6,D,06,D,2024,D
05778192,0,7.07000,2,110319,4,D,6,D,06,D,2024,D
05778192,0,8.65000,2,150110,1,D,3,D,06,D,2024,D
05778192,0,1.68000,2,150110,1,D,3,D,06,D,2024,D
05778192,0,3.02000,2,150310,4,D,6,D,06,D,2024,D
05778192,0,6.03000,2,170531,3,D,5,D,06,D,2024,D
05778192,0,3.58000,2,170539,1,D,3,D,06,D,2024,D
05778192,0,5.30000,2,180110,1,D,3,D,06,D,2024,D
05778192,0,6.05000,2,180220,2,D,4,D,06,D,2024,D
05778192,0,7.32000,2,180310,1,D,3,D,06,D,2024,D
05778192,0,4.23000,2,180320,1,D,3,D,06,D,2024,D
05778192,0,3.88000,2,180612,1,D,3,D,06,D,2024,D
05778192,0,20.16000,2,330119,1,D,3,D,06,D,2024,D
05778192,0,4.04000,2,330310,1,D,3,D,06,D,2024,D
05778192,0,56.44000,1,470111,7,D,2,D,06,D,2024,D
05778192,0,4.50000,1,540000,1,D,3,D,06,D,2024,D
05778192,1,5.04231,1,540000,1,D,3,D,06,D,2024,D
05778192,0,3.23000,1,540000,2,D,4,D,06,D,2024,D
05778192,0,29.27000,1,540000,2,D,4,D,06,D,2024,D
05778192,1,1.82769,2,550210,1,D,3,D,06,D,2024,D
05778192,0,9.09000,2,550210,2,D,4,D,06,D,2024,D
05778192,0,12.59000,2,640119,1,D,3,D,06,D,2024,D
05778192,0,6.75000,2,640219,1,D,3,D,06,D,2024,D
05778192,0,7.05000,2,640219,1,D,3,D,06,D,2024,D
05778192,0,5.02000,2,640410,1,D,3,D,06,D,2024,D
05778201,0,1.85000,2,010320,5,D,5,D,06,D,2024,D
05778201,0,2.79000,2,020219,4,D,4,D,06,D,2024,D
05778201,0,8.99000,2,030110,5,D,5,D,06,D,2024,D
05778201,0,9.69000,2,030519,4,D,4,D,06,D,2024,D
05778201,0,9.99000,2,040119,1,D,1,D,06,D,2024,D
05778201,0,10.99000,2,050319,4,D,4,D,06,D,2024,D
05778201,0,5.39000,2,060119,1,D,1,D,06,D,2024,D
05778201,0,6.99000,2,060119,4,D,4,D,06,D,2024,D
05778201,0,12.20000,2,060119,4,D,4,D,06,D,2024,D
05778201,0,5.99000,2,100210,1,D,1,D,06,D,2024,D
05778201,0,8.06000,2,110410,4,D,4,D,06,D,2024,D
05778201,0,2.24000,2,120110,4,D,4,D,06,D,2024,D
05778201,0,1.69000,2,120410,4,D,4,D,06,D,2024,D
05778201,0,1.69000,2,120410,4,D,4,D,06,D,2024,D
05778201,0,1.49000,2,130129,4,D,4,D,06,D,2024,D
05778201,0,2.49000,2,160212,1,D,1,D,06,D,2024,D
05778201,1,1.29929,2,170110,1,D,1,D,06,D,2024,D
05778201,1,1.19071,2,170210,1,D,1,D,06,D,2024,D
05778201,0,0.55000,2,180110,1,D,1,D,06,D,2024,D
05778201,0,4.49000,2,180310,1,D,1,D,06,D,2024,D
05778201,0,4.89000,2,180310,1,D,1,D,06,D,2024,D
05778201,0,3.69000,2,180310,4,D,4,D,06,D,2024,D
05778201,0,5.49000,2,180420,4,D,4,D,06,D,2024,D
05778201,0,2.00000,2,180510,5,D,5,D,06,D,2024,D
05778201,1,1.47126,2,190400,1,D,1,D,06,D,2024,D
05778201,0,3.98000,2,330410,7,D,7,D,06,D,2024,D
05778201,0,1.33000,2,330410,7,D,7,D,06,D,2024,D
05778201,0,16.95000,2,640119,7,D,7,D,06,D,2024,D
05778201,1,2.11874,2,790420,1,D,1,D,06,D,2024,D
05778202,0,9.21000,2,060119,5,D,5,D,06,D,2024,D
05778202,0,4.49000,2,080110,5,D,5,D,06,D,2024,D
05778202,0,2.19000,2,100210,5,D,5,D,06,D,2024,D
05778202,0,4.84000,2,110410,5,D,5,D,06,D,2024,D
05778202,0,8.49000,2,150310,5,D,5,D,06,D,2024,D
05778202,0,0.55000,2,180110,5,D,5,D,06,D,2024,D
05778202,0,0.55000,2,180110,5,D,5,D,06,D,2024,D
05778202,0,4.89000,2,180310,5,D,5,D,06,D,2024,D
05778202,0,4.99000,2,180310,5,D,5,D,06,D,2024,D
05778202,0,2.99000,2,180320,5,D,5,D,06,D,2024,D
05778202,0,4.89000,2,180520,5,D,5,D,06,D,2024,D
05778211,0,2.99000,2,020219,5,D,7,D,06,D,2024,D
05778211,0,2.50000,2,020810,3,D,5,D,06,D,2024,D
05778211,0,7.98000,2,040119,4,D,6,D,06,D,2024,D
05778211,0,7.98000,2,040119,5,D,7,D,06,D,2024,D
05778211,0,3.29000,2,050319,5,D,7,D,06,D,2024,D
05778211,0,1.79000,2,090110,1,D,3,D,06,D,2024,D
05778211,0,2.59000,2,090110,4,D,6,D,06,D,2024,D
05778211,0,1.96000,2,100210,4,D,6,D,06,D,2024,D
05778211,0,2.38000,2,100210,4,D,6,D,06,D,2024,D
05778211,0,3.65000,2,100210,5,D,7,D,06,D,2024,D
05778211,0,3.50000,2,100410,4,D,6,D,06,D,2024,D
05778211,0,1.99000,2,100519,4,D,6,D,06,D,2024,D
05778211,0,0.69000,2,110319,4,D,6,D,06,D,2024,D
05778211,0,22.95000,2,110410,2,D,4,D,06,D,2024,D
05778211,0,30.00000,2,110410,5,D,7,D,06,D,2024,D
05778211,0,1.19000,2,140219,1,D,3,D,06,D,2024,D
05778211,0,2.00000,2,150219,4,D,6,D,06,D,2024,D
05778211,1,5.21281,2,170110,5,D,7,D,06,D,2024,D
05778211,1,4.77719,2,170210,5,D,7,D,06,D,2024,D
05778211,0,1.29000,2,170531,4,D,6,D,06,D,2024,D
05778211,0,1.29000,2,170531,5,D,7,D,06,D,2024,D
05778211,0,5.00000,2,170539,4,D,6,D,06,D,2024,D
05778211,0,0.79000,2,180110,4,D,6,D,06,D,2024,D
05778211,0,2.50000,2,180310,4,D,6,D,06,D,2024,D
05778211,0,4.00000,2,180420,5,D,7,D,06,D,2024,D
05778211,0,1.50000,2,180612,5,D,7,D,06,D,2024,D
05778211,0,5.00000,2,180612,5,D,7,D,06,D,2024,D
05778211,0,4.24000,2,190400,3,D,5,D,06,D,2024,D
05778211,0,5.65000,2,190400,3,D,5,D,06,D,2024,D
05778211,0,4.85000,2,190400,7,D,2,D,06,D,2024,D
05778211,0,16.99000,2,200119,4,D,6,D,06,D,2024,D
05778211,1,6.84605,2,200119,1,D,3,D,06,D,2024,D
05778211,0,24.97000,2,200219,5,D,7,D,06,D,2024,D
05778211,1,11.33168,2,200219,1,D,3,D,06,D,2024,D
05778211,1,9.82227,2,200310,1,D,3,D,06,D,2024,D
05778211,0,142.36000,1,220120,3,D,5,D,06,D,2024,D
05778211,0,1752.06000,1,300110,4,D,6,D,06,D,2024,D
05778211,0,6.76000,2,320221,7,D,2,D,06,D,2024,D
05778211,0,12.74000,2,320380,4,D,6,D,06,D,2024,D
05778211,0,10.61000,2,320380,5,D,7,D,06,D,2024,D
05778211,0,10.61000,2,330119,5,D,7,D,06,D,2024,D
05778211,0,13.80000,2,330119,5,D,7,D,06,D,2024,D
05778211,0,3.71000,2,330119,5,D,7,D,06,D,2024,D
05778211,0,42.50000,2,330510,1,D,3,D,06,D,2024,D
05778211,0,2.96000,2,330510,5,D,7,D,06,D,2024,D
05778211,0,21.25000,1,470111,1,D,3,D,06,D,2024,D
05778211,0,19.98000,1,470111,3,D,5,D,06,D,2024,D
05778211,0,85.00000,1,490100,5,D,7,D,06,D,2024,D
05778211,0,167.76000,1,540000,1,D,3,D,06,D,2024,D
05778211,1,14.97398,1,540000,1,D,3,D,06,D,2024,D
05778211,1,15.33505,1,540000,1,D,3,D,06,D,2024,D
05778211,1,5.42765,2,550210,1,D,3,D,06,D,2024,D
05778211,1,5.55852,2,550210,1,D,3,D,06,D,2024,D
05778211,0,39.15000,2,550219,7,D,2,D,06,D,2024,D
05778211,1,155.46837,1,560210,1,D,3,D,06,D,2024,D
05778211,1,159.21713,1,560210,1,D,3,D,06,D,2024,D
05778211,1,43.67929,1,560400,1,D,3,D,06,D,2024,D
05778211,0,50.00000,1,560400,3,D,5,D,06,D,2024,D
05778211,0,4.49000,2,610310,5,D,7,D,06,D,2024,D
05778211,0,22.00000,2,620926,2,D,4,D,06,D,2024,D
05778212,0,20.00000,1,004000,6,D,1,D,06,D,2024,D
05778212,0,1.79000,2,020219,3,D,5,D,06,D,2024,D
05778212,0,3.99000,2,020219,5,D,7,D,06,D,2024,D
05778212,1,4.79310,2,020710,5,D,7,D,06,D,2024,D
05778212,1,7.89558,2,040210,4,D,6,D,06,D,2024,D
05778212,1,3.54703,2,090110,4,D,6,D,06,D,2024,D
05778212,1,3.61225,2,110110,4,D,6,D,06,D,2024,D
05778212,0,3.92000,2,110410,5,D,7,D,06,D,2024,D
05778212,1,2.61254,2,120310,4,D,6,D,06,D,2024,D
05778212,1,2.58471,2,120410,4,D,6,D,06,D,2024,D
05778212,0,3.19000,2,170539,5,D,7,D,06,D,2024,D
05778212,1,3.41916,2,180420,4,D,6,D,06,D,2024,D
05778212,1,3.74114,2,180520,4,D,6,D,06,D,2024,D
05778212,1,4.23690,2,180520,5,D,7,D,06,D,2024,D
05778212,1,6.75759,2,180710,4,D,6,D,06,D,2024,D
05778212,0,34.17000,2,190500,4,D,6,D,06,D,2024,D
05778212,0,14.20000,2,200119,2,D,4,D,06,D,2024,D
05778212,0,12.99000,2,200119,5,D,7,D,06,D,2024,D
05778212,0,175.00000,1,230900,7,D,2,D,06,D,2024,D
05778212,0,49.80000,1,270210,7,D,2,D,06,D,2024,D
05778212,0,65.09000,1,270210,7,D,2,D,06,D,2024,D
05778212,0,15.79000,2,320410,5,D,7,D,06,D,2024,D
05778212,0,4.25000,2,330510,4,D,6,D,06,D,2024,D
05778212,0,33.95000,2,330610,4,D,6,D,06,D,2024,D
05778212,0,26.56000,1,470111,1,D,3,D,06,D,2024,D
05778212,0,21.68000,1,470111,7,D,2,D,06,D,2024,D
05778212,0,2.66000,1,600900,3,D,5,D,06,D,2024,D
05778212,0,12.00000,2,620926,1,D,3,D,06,D,2024,D
05778231,0,4.31000,2,010210,3,D,1,D,06,D,2024,D
05778231,0,5.93000,2,040210,3,D,1,D,06,D,2024,D
05778231,0,3.99000,2,050319,3,D,1,D,06,D,2024,D
05778231,0,5.98000,2,100210,3,D,1,D,06,D,2024,D
05778231,0,3.79000,2,100210,3,D,1,D,06,D,2024,D
05778231,0,3.49000,2,100210,3,D,1,D,06,D,2024,D
05778231,0,6.99000,2,100210,3,D,1,D,06,D,2024,D
05778231,0,3.99000,2,140349,3,D,1,D,06,D,2024,D
05778231,0,4.99000,2,160212,3,D,1,D,06,D,2024,D
05778231,0,3.99000,2,160212,3,D,1,D,06,D,2024,D
05778231,0,7.56000,2,170539,3,D,1,D,06,D,2024,D
05778231,0,10.99000,2,180310,3,D,1,D,06,D,2024,D
