NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05721412,980210,100,NA,1
05721412,980240,100,NA,1
05721412,980281,100,NA,1
05721412,980286,100,NA,1
05721412,980310,100,NA,1
05721412,980330,100,NA,1
05721421,800932,2000,NA,1
05721421,900000,63800,NA,1
05721421,900220,5000,NA,1
05721421,980000,63800,NA,1
05721421,980010,2,NA,1
05721421,980020,28,NA,1
05721421,980030,2,NA,1
05721421,980210,100,NA,1
05721421,980260,100,NA,1
05721421,980281,100,NA,1
05721421,980286,100,NA,1
05721421,980310,100,NA,1
05721422,800932,2000,NA,1
05721422,900000,63800,NA,1
05721422,900220,5000,NA,1
05721422,980000,63800,NA,1
05721422,980010,2,NA,1
05721422,980020,28,NA,1
05721422,980030,2,NA,1
05721422,980210,100,NA,1
05721422,980260,100,NA,1
05721422,980270,100,NA,1
05721422,980286,100,NA,1
05721422,980310,100,NA,1
05721451,900000,36007,NA,1
05721451,900030,18000,NA,1
05721451,900180,183,NA,1
05721451,980000,54190,NA,1
05721451,980010,2,NA,1
05721451,980020,75,NA,1
05721451,980030,2,NA,1
05721451,980040,4,NA,1
05721451,980060,1,NA,1
05721451,980090,100,NA,1
05721451,980210,100,NA,1
05721451,980230,100,NA,1
05721451,980281,100,NA,1
05721451,980286,100,NA,1
05721451,980300,100,NA,1
05721451,980330,100,NA,1
05721452,900000,36803,NA,1
05721452,900030,18000,NA,1
05721452,900180,113,NA,1
05721452,980000,54915,NA,1
05721452,980010,2,NA,1
05721452,980020,75,NA,1
05721452,980030,2,NA,1
05721452,980040,4,NA,1
05721452,980060,1,NA,1
05721452,980090,100,NA,1
05721452,980210,100,NA,1
05721452,980230,100,NA,1
05721452,980281,100,NA,1
05721452,980286,100,NA,1
05721452,980300,100,NA,1
05721452,980330,100,NA,1
05721461,800931,13000,NA,1
05721461,900000,85000,NA,1
05721461,980000,85000,NA,1
05721461,980010,2,NA,1
05721461,980020,54,NA,1
05721461,980030,2,NA,1
05721461,980040,2,NA,1
05721461,980090,100,NA,1
05721461,980210,100,NA,1
05721461,980230,100,NA,1
05721461,980281,100,NA,1
05721461,980286,100,NA,1
05721461,980310,100,NA,1
05721461,980330,100,NA,1
05721462,800931,13000,NA,1
05721462,900000,85000,NA,1
05721462,980000,85000,NA,1
05721462,980010,2,NA,1
05721462,980020,54,NA,1
05721462,980030,2,NA,1
05721462,980040,2,NA,1
05721462,980090,100,NA,1
05721462,980210,100,NA,1
05721462,980230,100,NA,1
05721462,980281,100,NA,1
05721462,980286,100,NA,1
05721462,980310,100,NA,1
05721462,980330,100,NA,1
05721501,800932,5000,NA,1
05721501,900000,105000,NA,1
05721501,900090,10800,NA,1
05721501,900150,960,NA,1
05721501,900180,166,NA,1
05721501,980000,116926,NA,1
05721501,980010,3,NA,1
05721501,980020,63,NA,1
05721501,980030,2,NA,1
05721501,980040,2,NA,1
05721501,980090,100,NA,1
05721501,980210,100,NA,1
05721501,980240,100,NA,1
05721501,980282,100,NA,1
05721501,980286,100,NA,1
05721501,980310,100,NA,1
05721501,980330,100,NA,1
05721502,800932,5000,NA,1
05721502,900000,105000,NA,1
05721502,900090,10800,NA,1
05721502,900150,960,NA,1
05721502,900180,51,NA,1
05721502,980000,116811,NA,1
05721502,980010,3,NA,1
05721502,980020,63,NA,1
05721502,980030,2,NA,1
05721502,980040,2,NA,1
05721502,980090,100,NA,1
05721502,980210,100,NA,1
05721502,980240,100,NA,1
05721502,980282,100,NA,1
05721502,980286,100,NA,1
05721502,980310,100,NA,1
05721502,980330,100,NA,1
05721511,800932,1000,NA,1
05721511,900000,42495,NA,1
05721511,980000,42495,NA,1
05721511,980010,1,NA,1
05721511,980020,41,NA,1
05721511,980030,1,NA,1
05721511,980210,100,NA,1
05721511,980260,100,NA,1
05721511,980281,100,NA,1
05721511,980286,100,NA,1
05721511,980300,100,NA,1
05721512,800932,1000,NA,1
05721512,900000,58548,NA,1
05721512,980000,58548,NA,1
05721512,980010,1,NA,1
05721512,980020,41,NA,1
05721512,980030,1,NA,1
05721512,980210,100,NA,1
05721512,980260,100,NA,1
05721512,980281,100,NA,1
05721512,980286,100,NA,1
05721512,980300,100,NA,1
05721581,900030,56384,NA,1
05721581,900180,10000,NA,1
05721581,980000,66384,NA,1
05721581,980010,2,NA,1
05721581,980020,72,NA,1
05721581,980040,3,NA,1
05721581,980060,2,NA,1
05721581,980210,100,NA,1
05721581,980260,100,NA,1
05721581,980281,100,NA,1
05721581,980286,100,NA,1
05721581,980310,100,NA,1
05721581,980330,100,NA,1
05721582,900030,56384,NA,1
05721582,900180,10000,NA,1
05721582,980000,66384,NA,1
05721582,980010,2,NA,1
05721582,980020,72,NA,1
05721582,980040,3,NA,1
05721582,980060,2,NA,1
05721582,980210,100,NA,1
05721582,980260,100,NA,1
05721582,980281,100,NA,1
05721582,980286,100,NA,1
05721582,980310,100,NA,1
05721582,980330,100,NA,1
05721611,900030,16800,NA,1
05721611,900170,6300,NA,1
05721611,980000,23100,NA,1
05721611,980010,1,NA,1
05721611,980020,88,T,1
05721611,980040,1,NA,1
05721611,980060,1,NA,1
05721611,980210,100,NA,1
05721611,980260,100,NA,1
05721611,980281,100,NA,1
05721611,980286,100,NA,1
05721611,980310,100,NA,1
05721611,980330,100,NA,1
05721612,900030,16800,NA,1
05721612,900170,6300,NA,1
05721612,980000,23100,NA,1
05721612,980010,1,NA,1
05721612,980020,88,T,1
05721612,980040,1,NA,1
05721612,980060,1,NA,1
05721612,980210,100,NA,1
05721612,980260,100,NA,1
05721612,980281,100,NA,1
05721612,980286,100,NA,1
05721612,980310,100,NA,1
05721612,980330,100,NA,1
05721631,800931,9300,NA,1
05721631,800932,6700,NA,1
05721631,900000,93000,NA,1
05721631,980000,93000,NA,1
05721631,980010,1,NA,1
05721631,980020,48,NA,1
05721631,980030,1,NA,1
05721631,980040,1,NA,1
05721631,980210,100,NA,1
05721631,980260,100,NA,1
05721631,980281,100,NA,1
05721631,980286,100,NA,1
05721631,980310,100,NA,1
05721631,980330,100,NA,1
05721632,800931,9300,NA,1
05721632,800932,6700,NA,1
05721632,900000,93000,NA,1
05721632,980000,93000,NA,1
05721632,980010,1,NA,1
05721632,980020,48,NA,1
05721632,980030,1,NA,1
05721632,980040,1,NA,1
05721632,980210,100,NA,1
05721632,980260,100,NA,1
05721632,980281,100,NA,1
05721632,980286,100,NA,1
05721632,980310,100,NA,1
05721632,980330,100,NA,1
05721671,900000,34172,NA,1
05721671,980000,34172,NA,1
05721671,980010,1,NA,1
05721671,980020,24,NA,1
05721671,980030,1,NA,1
05721671,980040,1,NA,1
05721671,980090,100,NA,1
05721671,980210,100,NA,1
05721671,980230,100,NA,1
05721671,980281,100,NA,1
05721671,980285,100,NA,1
05721671,980300,100,NA,1
05721671,980330,100,NA,1
05721672,900000,36396,NA,1
05721672,980000,36396,NA,1
05721672,980010,1,NA,1
05721672,980020,24,NA,1
05721672,980030,1,NA,1
05721672,980040,1,NA,1
05721672,980090,100,NA,1
05721672,980210,100,NA,1
05721672,980230,100,NA,1
05721672,980281,100,NA,1
05721672,980285,100,NA,1
05721672,980300,100,NA,1
05721672,980330,100,NA,1
05721681,900000,75000,NA,1
05721681,980000,75000,NA,1
05721681,980010,1,NA,1
05721681,980020,30,NA,1
05721681,980030,1,NA,1
05721681,980040,1,NA,1
05721681,980210,100,NA,1
05721681,980260,100,NA,1
05721681,980281,100,NA,1
05721681,980285,100,NA,1
05721681,980310,100,NA,1
05721681,980330,100,NA,1
05721682,900000,75000,NA,1
05721682,980000,75000,NA,1
05721682,980010,1,NA,1
05721682,980020,30,NA,1
05721682,980030,1,NA,1
05721682,980040,1,NA,1
05721682,980210,100,NA,1
05721682,980260,100,NA,1
05721682,980281,100,NA,1
05721682,980285,100,NA,1
05721682,980310,100,NA,1
05721682,980330,100,NA,1
05721701,900030,15936,NA,1
05721701,980000,15936,NA,1
05721701,980010,1,NA,1
05721701,980020,67,NA,1
05721701,980060,1,NA,1
05721701,980210,100,NA,1
05721701,980260,100,NA,1
05721701,980281,100,NA,1
05721701,980286,100,NA,1
05721701,980310,100,NA,1
05721702,900030,15936,NA,1
05721702,980000,15936,NA,1
05721702,980010,1,NA,1
05721702,980020,67,NA,1
05721702,980060,1,NA,1
05721702,980210,100,NA,1
05721702,980260,100,NA,1
05721702,980281,100,NA,1
05721702,980286,100,NA,1
05721702,980310,100,NA,1
05721721,800932,11000,NA,1
05721721,900000,140000,NA,1
05721721,900180,200,NA,1
05721721,980000,140200,NA,1
05721721,980010,5,NA,1
05721721,980020,40,NA,1
05721721,980030,2,NA,1
05721721,980040,2,NA,1
05721721,980050,3,NA,1
05721721,980090,100,NA,1
05721721,980210,100,NA,1
05721721,980230,100,NA,1
05721721,980281,100,NA,1
05721721,980286,100,NA,1
05721721,980310,100,NA,1
05721721,980330,100,NA,1
05721722,800932,11000,NA,1
05721722,900000,140000,NA,1
05721722,900180,200,NA,1
05721722,980000,140200,NA,1
05721722,980010,5,NA,1
05721722,980020,40,NA,1
05721722,980030,2,NA,1
05721722,980040,2,NA,1
05721722,980050,3,NA,1
05721722,980090,100,NA,1
05721722,980210,100,NA,1
05721722,980230,100,NA,1
05721722,980281,100,NA,1
05721722,980286,100,NA,1
05721722,980310,100,NA,1
05721722,980330,100,NA,1
05721731,800940,14229,NA,1
05721731,900000,62000,NA,1
05721731,900160,62000,NA,1
05721731,900180,25,NA,1
05721731,980000,124025,NA,1
05721731,980010,1,NA,1
05721731,980020,62,NA,1
05721731,980030,1,NA,1
05721731,980040,1,NA,1
05721731,980210,100,NA,1
05721731,980260,100,NA,1
05721731,980281,100,NA,1
05721731,980285,100,NA,1
05721731,980310,100,NA,1
05721731,980330,100,NA,1
05721732,800940,14229,NA,1
05721732,900000,62000,NA,1
05721732,900160,62000,NA,1
05721732,900180,25,NA,1
05721732,980000,124025,NA,1
05721732,980010,1,NA,1
05721732,980020,62,NA,1
05721732,980030,1,NA,1
05721732,980040,1,NA,1
05721732,980210,100,NA,1
05721732,980260,100,NA,1
05721732,980281,100,NA,1
05721732,980285,100,NA,1
05721732,980310,100,NA,1
05721732,980330,100,NA,1
05721771,800931,15599,NA,1
05721771,800932,6000,NA,1
05721771,900000,188000,NA,1
05721771,900180,200,NA,1
05721771,980000,188200,NA,1
05721771,980010,3,NA,1
05721771,980020,47,NA,1
05721771,980030,3,NA,1
05721771,980040,4,NA,1
05721771,980090,100,NA,1
05721771,980210,100,NA,1
05721771,980240,100,NA,1
05721771,980281,100,NA,1
05721771,980286,100,NA,1
05721771,980310,100,NA,1
05721771,980330,100,NA,1
05721772,800931,15599,NA,1
05721772,800932,6000,NA,1
05721772,900000,188000,NA,1
05721772,900180,200,NA,1
05721772,980000,188200,NA,1
05721772,980010,3,NA,1
05721772,980020,47,NA,1
05721772,980030,3,NA,1
05721772,980040,4,NA,1
05721772,980090,100,NA,1
05721772,980210,100,NA,1
05721772,980240,100,NA,1
05721772,980281,100,NA,1
05721772,980286,100,NA,1
05721772,980310,100,NA,1
05721772,980330,100,NA,1
05721781,900000,32924,NA,1
05721781,900030,35168,NA,1
05721781,900180,1292,NA,1
05721781,980000,69384,NA,1
05721781,980010,1,NA,1
05721781,980020,83,NA,1
05721781,980030,1,NA,1
05721781,980040,2,NA,1
05721781,980060,1,NA,1
05721781,980090,100,NA,1
05721781,980210,100,NA,1
05721781,980240,100,NA,1
05721781,980281,100,NA,1
05721781,980286,100,NA,1
05721781,980310,100,NA,1
05721781,980330,100,NA,1
05721782,900000,51307,NA,1
05721782,900030,35168,NA,1
05721782,900180,10514,NA,1
05721782,980000,96989,NA,1
05721782,980010,1,NA,1
05721782,980020,83,NA,1
05721782,980030,1,NA,1
05721782,980040,2,NA,1
05721782,980060,1,NA,1
05721782,980090,100,NA,1
05721782,980210,100,NA,1
05721782,980240,100,NA,1
05721782,980281,100,NA,1
05721782,980286,100,NA,1
05721782,980310,100,NA,1
05721782,980330,100,NA,1
05721791,800940,17651,T,1
05721791,900000,80000,NA,1
05721791,900160,80000,NA,1
05721791,980000,160000,NA,1
05721791,980010,1,NA,1
05721791,980020,37,NA,1
05721791,980030,1,NA,1
05721791,980220,100,NA,1
05721791,980260,100,NA,1
05721791,980282,100,NA,1
05721791,980286,100,NA,1
05721791,980310,100,NA,1
05721792,800940,17651,T,1
05721792,900000,80000,NA,1
05721792,900160,80000,NA,1
05721792,980000,160000,NA,1
05721792,980010,1,NA,1
05721792,980020,37,NA,1
05721792,980030,1,NA,1
05721792,980220,100,NA,1
05721792,980260,100,NA,1
05721792,980282,100,NA,1
05721792,980286,100,NA,1
05721792,980310,100,NA,1
05721801,900030,28556,NA,1
05721801,900170,562,NA,1
05721801,900180,480,NA,1
05721801,980000,29598,NA,1
05721801,980010,1,NA,1
05721801,980020,78,NA,1
05721801,980040,1,NA,1
05721801,980060,1,NA,1
05721801,980220,100,NA,1
05721801,980260,100,NA,1
05721801,980281,100,NA,1
05721801,980286,100,NA,1
05721801,980310,100,NA,1
05721801,980330,100,NA,1
05721802,900030,28556,NA,1
05721802,900170,562,NA,1
05721802,900180,480,NA,1
05721802,980000,29598,NA,1
05721802,980010,1,NA,1
05721802,980020,78,NA,1
05721802,980040,1,NA,1
05721802,980060,1,NA,1
05721802,980220,100,NA,1
05721802,980260,100,NA,1
05721802,980281,100,NA,1
05721802,980286,100,NA,1
05721802,980310,100,NA,1
05721802,980330,100,NA,1
05721821,800931,13600,NA,1
05721821,900000,68000,NA,1
05721821,980000,68000,NA,1
05721821,980010,2,NA,1
05721821,980020,57,NA,1
05721821,980030,1,NA,1
05721821,980040,3,NA,1
05721821,980090,100,NA,1
05721821,980210,100,NA,1
05721821,980230,100,NA,1
05721821,980270,100,NA,1
05721821,980286,100,NA,1
05721821,980300,100,NA,1
05721821,980330,100,NA,1
05721822,800931,13600,NA,1
05721822,900000,68000,NA,1
05721822,980000,68000,NA,1
05721822,980010,2,NA,1
05721822,980020,57,NA,1
05721822,980030,1,NA,1
05721822,980040,3,NA,1
05721822,980090,100,NA,1
05721822,980210,100,NA,1
05721822,980230,100,NA,1
05721822,980270,100,NA,1
05721822,980286,100,NA,1
05721822,980300,100,NA,1
05721822,980330,100,NA,1
05721901,800932,6000,NA,1
05721901,900000,198930,NA,1
05721901,980000,198930,NA,1
05721901,980010,4,NA,1
05721901,980020,44,NA,1
05721901,980030,2,NA,1
05721901,980040,2,NA,1
05721901,980050,2,NA,1
05721901,980090,100,NA,1
05721901,980210,100,NA,1
05721901,980230,100,NA,1
05721901,980282,100,NA,1
05721901,980286,100,NA,1
05721901,980310,100,NA,1
05721901,980330,100,NA,1
05721902,800932,6000,NA,1
05721902,900000,207947,NA,1
05721902,980000,207947,NA,1
05721902,980010,4,NA,1
05721902,980020,44,NA,1
05721902,980030,2,NA,1
05721902,980040,2,NA,1
05721902,980050,2,NA,1
05721902,980090,100,NA,1
05721902,980210,100,NA,1
05721902,980230,100,NA,1
05721902,980282,100,NA,1
05721902,980286,100,NA,1
05721902,980310,100,NA,1
05721902,980330,100,NA,1
05721921,900030,42116,NA,1
05721921,900170,49325,NA,1
05721921,900180,1894,NA,1
05721921,900190,523,NA,1
05721921,980000,93858,NA,1
05721921,980010,1,NA,1
05721921,980020,74,NA,1
05721921,980040,1,NA,1
05721921,980060,1,NA,1
05721921,980090,100,NA,1
05721921,980220,100,NA,1
05721921,980230,100,NA,1
05721921,980270,100,NA,1
05721921,980286,100,NA,1
05721921,980310,100,NA,1
05721921,980330,100,NA,1
05721922,900030,42116,NA,1
05721922,900170,49325,NA,1
05721922,900180,1894,NA,1
05721922,900190,523,NA,1
05721922,980000,93858,NA,1
05721922,980010,1,NA,1
05721922,980020,74,NA,1
05721922,980040,1,NA,1
05721922,980060,1,NA,1
05721922,980090,100,NA,1
05721922,980220,100,NA,1
05721922,980230,100,NA,1
05721922,980270,100,NA,1
05721922,980286,100,NA,1
05721922,980310,100,NA,1
05721922,980330,100,NA,1
05721931,900030,32096,NA,1
05721931,980000,32096,NA,1
05721931,980010,1,NA,1
05721931,980020,68,NA,1
05721931,980040,1,NA,1
05721931,980060,1,NA,1
05721931,980090,100,NA,1
05721931,980210,100,NA,1
05721931,980230,100,NA,1
05721931,980281,100,NA,1
05721931,980286,100,NA,1
05721931,980310,100,NA,1
05721931,980330,100,NA,1
05721932,900030,32096,NA,1
05721932,980000,32096,NA,1
05721932,980010,1,NA,1
05721932,980020,68,NA,1
05721932,980040,1,NA,1
05721932,980060,1,NA,1
05721932,980090,100,NA,1
05721932,980210,100,NA,1
05721932,980230,100,NA,1
05721932,980281,100,NA,1
05721932,980286,100,NA,1
05721932,980310,100,NA,1
05721932,980330,100,NA,1
05721991,900030,12162,NA,1
05721991,980000,12162,NA,1
05721991,980010,1,NA,1
05721991,980020,72,NA,1
05721991,980040,2,NA,1
05721991,980060,1,NA,1
05721991,980090,100,NA,1
05721991,980220,100,NA,1
05721991,980240,100,NA,1
05721991,980281,100,NA,1
05721991,980285,100,NA,1
05721991,980290,100,NA,1
05721991,980330,100,NA,1
05721992,900030,11470,NA,1
05721992,980000,11470,NA,1
05721992,980010,1,NA,1
05721992,980020,72,NA,1
05721992,980040,2,NA,1
05721992,980060,1,NA,1
05721992,980090,100,NA,1
05721992,980220,100,NA,1
05721992,980240,100,NA,1
05721992,980281,100,NA,1
05721992,980285,100,NA,1
05721992,980290,100,NA,1
05721992,980330,100,NA,1
05722081,900000,150000,NA,1
05722081,980000,150000,NA,1
05722081,980010,2,NA,1
05722081,980020,38,NA,1
05722081,980030,2,NA,1
05722081,980040,2,NA,1
05722081,980220,100,NA,1
05722081,980260,100,NA,1
05722081,980281,100,NA,1
05722081,980286,100,NA,1
05722081,980310,100,NA,1
05722081,980330,100,NA,1
05722082,900000,150000,NA,1
05722082,980000,150000,NA,1
05722082,980010,2,NA,1
05722082,980020,38,NA,1
05722082,980030,2,NA,1
05722082,980040,2,NA,1
05722082,980220,100,NA,1
05722082,980260,100,NA,1
05722082,980281,100,NA,1
05722082,980286,100,NA,1
05722082,980310,100,NA,1
05722082,980330,100,NA,1
05722111,900000,69000,NA,1
05722111,980000,69000,NA,1
05722111,980010,6,NA,1
05722111,980020,17,NA,1
05722111,980030,1,NA,1
05722111,980040,3,NA,1
05722111,980050,3,NA,1
05722111,980090,100,NA,1
05722111,980210,100,NA,1
05722111,980230,100,NA,1
05722111,980281,100,NA,1
05722111,980285,100,NA,1
05722111,980300,100,NA,1
05722111,980330,100,NA,1
05722112,900000,69000,NA,1
05722112,980000,69000,NA,1
05722112,980010,6,NA,1
05722112,980020,17,NA,1
05722112,980030,1,NA,1
05722112,980040,3,NA,1
05722112,980050,3,NA,1
05722112,980090,100,NA,1
05722112,980210,100,NA,1
05722112,980230,100,NA,1
05722112,980281,100,NA,1
05722112,980285,100,NA,1
05722112,980300,100,NA,1
05722112,980330,100,NA,1
05722121,900000,52000,NA,1
05722121,980000,52000,NA,1
05722121,980010,1,NA,1
05722121,980020,59,NA,1
05722121,980030,1,NA,1
05722121,980040,1,NA,1
05722121,980210,100,NA,1
05722121,980260,100,NA,1
05722121,980281,100,NA,1
05722121,980286,100,NA,1
05722121,980300,100,NA,1
05722121,980330,100,NA,1
05722122,900000,52000,NA,1
05722122,980000,52000,NA,1
05722122,980010,1,NA,1
05722122,980020,59,NA,1
05722122,980030,1,NA,1
05722122,980040,1,NA,1
05722122,980210,100,NA,1
05722122,980260,100,NA,1
05722122,980281,100,NA,1
05722122,980286,100,NA,1
05722122,980300,100,NA,1
05722122,980330,100,NA,1
05722131,900000,130000,NA,1
05722131,980000,130000,NA,1
05722131,980010,2,NA,1
05722131,980020,23,NA,1
05722131,980030,2,NA,1
05722131,980040,2,NA,1
05722131,980090,100,NA,1
05722131,980210,100,NA,1
05722131,980230,100,NA,1
05722131,980281,100,NA,1
05722131,980286,100,NA,1
05722131,980300,100,NA,1
05722131,980330,100,NA,1
05722132,900000,130000,NA,1
05722132,980000,130000,NA,1
05722132,980010,2,NA,1
05722132,980020,23,NA,1
05722132,980030,2,NA,1
05722132,980040,2,NA,1
05722132,980090,100,NA,1
05722132,980210,100,NA,1
05722132,980230,100,NA,1
05722132,980281,100,NA,1
05722132,980286,100,NA,1
05722132,980300,100,NA,1
05722132,980330,100,NA,1
05722141,800910,19252,T,1
05722141,800940,6009,NA,1
05722141,900000,262822,NA,1
05722141,900160,130,NA,1
05722141,900180,121512,T,1
05722141,980000,384464,T,1
05722141,980010,3,NA,1
05722141,980020,61,NA,1
05722141,980030,2,NA,1
05722141,980040,6,NA,1
05722141,980060,1,NA,1
05722141,980090,100,NA,1
05722141,980220,100,NA,1
05722141,980240,100,NA,1
05722141,980281,100,NA,1
05722141,980286,100,NA,1
05722141,980310,100,NA,1
05722141,980330,100,NA,1
05722142,800910,19252,T,1
05722142,800940,6573,NA,1
05722142,900000,268664,NA,1
05722142,900160,130,NA,1
05722142,900180,121512,T,1
05722142,980000,390306,T,1
05722142,980010,3,NA,1
05722142,980020,61,NA,1
05722142,980030,2,NA,1
05722142,980040,6,NA,1
05722142,980060,1,NA,1
05722142,980090,100,NA,1
05722142,980220,100,NA,1
05722142,980240,100,NA,1
05722142,980281,100,NA,1
05722142,980286,100,NA,1
05722142,980310,100,NA,1
05722142,980330,100,NA,1
05722151,800700,20,NA,1
05722151,800940,5462,NA,1
05722151,900000,71000,NA,1
05722151,900160,200,NA,1
05722151,900180,45,NA,1
05722151,980000,71245,NA,1
05722151,980010,2,NA,1
05722151,980020,29,NA,1
05722151,980030,1,NA,1
05722151,980040,2,NA,1
05722151,980090,100,NA,1
05722151,980220,100,NA,1
05722151,980230,100,NA,1
05722151,980281,100,NA,1
05722151,980286,100,NA,1
05722151,980310,100,NA,1
05722151,980330,100,NA,1
05722152,800700,20,NA,1
05722152,800940,5462,NA,1
05722152,900000,71000,NA,1
05722152,900160,200,NA,1
05722152,900180,45,NA,1
05722152,980000,71245,NA,1
05722152,980010,2,NA,1
05722152,980020,29,NA,1
05722152,980030,1,NA,1
05722152,980040,2,NA,1
05722152,980090,100,NA,1
05722152,980220,100,NA,1
05722152,980230,100,NA,1
05722152,980281,100,NA,1
05722152,980286,100,NA,1
05722152,980310,100,NA,1
05722152,980330,100,NA,1
05722171,800932,1000,NA,1
05722171,900000,39400,NA,1
05722171,900150,3600,NA,1
05722171,900170,45600,NA,1
05722171,980000,88600,NA,1
05722171,980010,7,NA,1
05722171,980020,35,NA,1
05722171,980030,2,NA,1
05722171,980040,2,NA,1
05722171,980050,5,NA,1
05722171,980210,100,NA,1
05722171,980260,100,NA,1
05722171,980281,100,NA,1
05722171,980286,100,NA,1
05722171,980310,100,NA,1
05722171,980330,100,NA,1
05722172,800932,1000,NA,1
05722172,900000,39400,NA,1
05722172,900150,3600,NA,1
05722172,900170,45600,NA,1
05722172,980000,88600,NA,1
05722172,980010,7,NA,1
05722172,980020,35,NA,1
05722172,980030,2,NA,1
05722172,980040,2,NA,1
05722172,980050,5,NA,1
05722172,980210,100,NA,1
05722172,980260,100,NA,1
05722172,980281,100,NA,1
05722172,980286,100,NA,1
05722172,980310,100,NA,1
05722172,980330,100,NA,1
05722181,900000,97499,NA,1
05722181,980000,97499,NA,1
05722181,980010,2,NA,1
05722181,980020,28,NA,1
05722181,980030,2,NA,1
05722181,980040,2,NA,1
