INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.5329638,0.5309666,0.530916,0.530456,0.5351676,0.5402689,0.6020191,05689471,69,D,69,D,1,2,D,01,D,8,D,12,D,12,D,NA,A,NA,A,2,D,1,D,0,D,79892,D,38426.263,0,D,0,D,0,D,NA,A,0,D,NA,A,52192,D,0,D,0,D,NA,A,NA,A,0,D,739,D,170,D,870,D,200,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,2,D,NA,A,2,1,NA,2,D,1,D,3,2,D,1,NA,1,01,2024,1,D,2,D,1,D,2,NA,A,1,D,1,D,0,D,0,D,NA,64491.313,NA,NA,NA,54815.527,85454.802,68729.105,91867.486,72060.851,NA,93943.036,80658.482,58854.357,NA,NA,91472.832,1,NA,60897.449,NA,NA,81125.757,69079.428,NA,108380.398,79200.269,NA,93233.095,NA,78643.811,83848.353,NA,NA,NA,65574.466,NA,NA,NA,NA,NA,75663.178,94210.307,76154.154,NA,136.44,69.31,5.08,47.37,0,0,0,0,0,0,0,4.08,12.78,0,0,0,0,0,0,67.13,52.37,0,0,29.81,0,0,7.2,1,D,NA,A,0,D,37,D,568947,NA,A,NA,A,0,D,79771,D,79966,79625,79633,79828,79803,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,52192,D,52192,52192,52192,52192,52192,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,12,0,D,0,0,0,0,0,100,0,02,D,1300,D,NA,C,1374,1033,1041,1236,1211,301,1179,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,26400,D,26400,26400,26400,26400,26400,100,26400,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,5,3,2,2,2
0.534662,0.5316402,0.5306309,0.5381043,0.5344946,0.5396054,0.601734,05689472,69,D,69,D,1,2,D,01,D,8,D,12,D,12,D,NA,A,NA,A,2,D,1,D,0,D,79892,D,38426.263,0,D,0,D,0,D,NA,A,0,D,NA,A,52192,D,0,D,0,D,NA,A,NA,A,0,D,739,D,170,D,870,D,200,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,2,D,NA,A,2,1,NA,2,D,1,D,3,2,D,1,NA,1,01,2024,1,D,2,D,2,D,2,NA,A,1,D,1,D,0,D,0,D,NA,64491.313,NA,NA,NA,54815.527,85454.802,68729.105,91867.486,72060.851,NA,93943.036,80658.482,58854.357,NA,NA,91472.832,1,NA,60897.449,NA,NA,81125.757,69079.428,NA,108380.398,79200.269,NA,93233.095,NA,78643.811,83848.353,NA,NA,NA,65574.466,NA,NA,NA,NA,NA,75663.178,94210.307,76154.154,NA,217.42,181.36,3.66,14.53,6.72,0,5.4,24,0,0,0,15.96,13.3,2.54,41.21,6.29,20.39,0,27.36,36.06,22.43,0,8.84,3.14,0,0,0,1,D,NA,A,0,D,37,D,568947,NA,A,NA,A,0,D,79856.2,D,79755,79613,80199,79725,79989,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,52192,D,52192,52192,52192,52192,52192,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,12,0,D,0,0,0,0,0,100,0,02,D,1300,D,NA,C,1163,1021,1607,1133,1397,301,1264,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,26400,D,26400,26400,26400,26400,26400,100,26400,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,5,3,2,2,2
0.7126057,0.7102718,0.7067591,0.7088069,0.7143489,0.7120193,0.7592504,05689481,57,D,58,D,1,1,D,05,D,5,D,13,D,12,D,NA,A,1,D,3,D,5,D,0,D,119741,D,50475.047,0,D,7650,D,0,D,NA,A,0,D,NA,A,18896,D,845,D,100000,D,NA,A,70,D,0,D,1087,D,250,D,1304,D,300,D,NA,A,1,NA,1,D,NA,A,11,D,NA,A,0,D,0,D,1,D,NA,A,4,1,NA,2,D,1,D,3,2,D,1,NA,1,01,2024,1,D,2,D,1,D,2,NA,A,4,D,NA,A,0,D,50,D,NA,96717.332,109340.519,53320.944,NA,74144.74,NA,NA,NA,91417.955,126174.399,128307.288,115696.673,76485.899,NA,128339.696,114724.388,0,87335.268,NA,NA,76661.74,NA,85028.555,NA,NA,109347.726,90956.522,NA,152818.893,86577.751,NA,64014.28,NA,157951.824,76525.636,NA,NA,NA,69155.74,NA,NA,NA,NA,NA,221.03,221.03,10.79,13.77,8.5,3,0,16.99,0,0,0,12.67,40.94,7.33,2.69,3,29.94,0,71.41,0,0,0,33.99,0,0,0,0,1,D,NA,A,0,D,12,D,568948,NA,A,NA,A,0,D,119741,D,119741,119741,119741,119741,119741,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,18896,D,18896,18896,18896,18896,18896,100,845,D,845,845,845,845,845,100,100000,D,100000,100000,100000,100000,100000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,13,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,5,4,2,2,2
0.7122312,0.7098973,0.7063846,0.7084324,0.7139744,0.7116448,0.7588759,05689482,57,D,58,D,1,1,D,05,D,5,D,13,D,12,D,NA,A,1,D,3,D,5,D,0,D,119741,D,50475.047,0,D,7650,D,0,D,NA,A,0,D,NA,A,18896,D,845,D,100000,D,NA,A,70,D,0,D,1087,D,250,D,1304,D,300,D,NA,A,1,NA,1,D,NA,A,11,D,NA,A,0,D,0,D,1,D,NA,A,4,1,NA,2,D,1,D,3,2,D,1,NA,1,01,2024,1,D,2,D,2,D,2,NA,A,4,D,NA,A,0,D,50,D,NA,96717.332,109340.519,53320.944,NA,74144.74,NA,NA,NA,91417.955,126174.399,128307.288,115696.673,76485.899,NA,128339.696,114724.388,0,87335.268,NA,NA,76661.74,NA,85028.555,NA,NA,109347.726,90956.522,NA,152818.893,86577.751,NA,64014.28,NA,157951.824,76525.636,NA,NA,NA,69155.74,NA,NA,NA,NA,NA,119.12,119.12,4.59,16.28,0,0,0,16.99,0,0,3.79,30.35,3.79,9.98,0,0,0,0,33.35,0,0,0,0,0,0,0,10.37,1,D,NA,A,0,D,12,D,568948,NA,A,NA,A,0,D,119741,D,119741,119741,119741,119741,119741,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,18896,D,18896,18896,18896,18896,18896,100,845,D,845,845,845,845,845,100,100000,D,100000,100000,100000,100000,100000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,13,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,5,4,2,2,2
0.9276682,0.9262198,0.9273937,0.9263917,0.927728,0.9277062,0.9477333,05689561,33,D,32,D,1,1,D,01,D,2,D,15,D,16,D,1,D,2,D,3,D,2,D,0,D,283000,D,44763.432,22500,D,18326,D,0,D,NA,A,0,D,NA,A,0,D,0,D,265000,D,50,D,40,D,0,D,565,D,130,D,652,D,150,D,NA,A,1,NA,2,D,NA,A,10,D,NA,A,0,D,1,D,0,D,10,D,1,6,NA,2,D,1,D,2,2,D,1,NA,1,01,2024,2,D,1,D,1,D,2,NA,A,NA,A,NA,A,36,D,36,D,NA,NA,NA,82601.734,NA,73193.134,NA,NA,95856.825,97656.453,NA,98311.928,92310.943,NA,101953.814,NA,85839.133,0,86799.95,NA,NA,NA,68333.819,NA,NA,NA,NA,NA,84003.037,88057.475,89575.35,NA,88775.199,NA,NA,NA,75016.799,83804.976,97994.678,118753.26,75654.235,NA,79859.796,84768.697,90137.771,291.44,164.56,2.33,17.28,12.96,5.28,6.55,7.51,8.05,3.04,5.59,13.21,10.84,23.25,3.03,0,15.16,0,30.48,126.88,56.33,0,9.59,0,0,0,0,1,D,NA,A,1,D,17,D,568956,NA,A,NA,A,0,D,283488.4,D,284120,283700,283047,283624,282951,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,265000,D,265000,265000,265000,265000,265000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S23A,16,0,D,0,0,0,0,0,100,0,06,D,6000,D,NA,C,7120,6700,6047,6624,5951,301,6488,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,12000,D,12000,12000,12000,12000,12000,100,12000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,3,5,1,2,2
0.9280434,0.9269148,0.9277689,0.9267239,0.9281032,0.9271852,0.9474011,05689562,33,D,32,D,1,1,D,01,D,2,D,15,D,16,D,1,D,2,D,3,D,2,D,0,D,283000,D,44763.432,22500,D,18326,D,0,D,NA,A,0,D,NA,A,0,D,0,D,265000,D,50,D,40,D,0,D,565,D,130,D,652,D,150,D,NA,A,1,NA,2,D,NA,A,10,D,NA,A,0,D,1,D,0,D,10,D,1,6,NA,2,D,1,D,2,2,D,1,NA,1,01,2024,2,D,1,D,2,D,2,NA,A,NA,A,NA,A,36,D,36,D,NA,NA,NA,82601.734,NA,73193.134,NA,NA,95856.825,97656.453,NA,98311.928,92310.943,NA,101953.814,NA,85839.133,0,86799.95,NA,NA,NA,68333.819,NA,NA,NA,NA,NA,84003.037,88057.475,89575.35,NA,88775.199,NA,NA,NA,75016.799,83804.976,97994.678,118753.26,75654.235,NA,79859.796,84768.697,90137.771,269.36,139.14,2.03,14.72,0,9.16,0,21.32,0,3.04,0,22.13,5.38,18.82,0,0,16.07072,5.57,20.89928,130.22,130.72,0,20.24,36.82,0,0,28.7,1,D,NA,A,1,D,17,D,568956,NA,A,NA,A,0,D,284352.6,D,282562,285152,283221,285282,285546,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,265000,D,265000,265000,265000,265000,265000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S23A,16,0,D,0,0,0,0,0,100,0,06,D,6000,D,NA,C,5562,8152,6221,8282,8546,301,7353,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,12000,D,12000,12000,12000,12000,12000,100,12000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,3,5,1,2,2
0.2820437,0.2896597,0.2955232,0.2879057,0.2967078,0.3014441,0.3946082,05689591,83,D,83,D,1,1,D,06,D,8,D,13,D,12,D,NA,A,NA,A,2,D,1,D,0,D,43492,D,29625.817,0,D,0,D,0,D,NA,A,0,D,NA,A,42592,D,0,D,0,D,NA,A,NA,A,0,D,217,D,50,D,435,D,100,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,2,D,NA,A,2,1,NA,2,D,1,D,4,1,D,2,NA,1,01,2024,1,D,1,D,1,D,2,NA,A,1,D,1,D,0,D,0,D,45149.97,58768.922,44903.881,NA,63705.191,48590.62,47736.968,64744.55,35088.543,NA,NA,NA,80680.019,NA,75343.006,47305.697,39018.42,0,NA,NA,NA,NA,NA,90834.347,NA,NA,NA,83186.874,58153.527,NA,51267.889,NA,65716.762,44535.785,NA,NA,79713.792,NA,NA,86039.769,NA,68120.191,NA,NA,75009.329,202.4,127,3.62,9.3,0,9.96,0,0,0,3.34,0,34.93,2.02,2.88,0,0,35.26,0,25.69,75.4,0,0,0,10.82,0,0,62.37,1,D,NA,A,0,D,04,D,568959,NA,A,NA,A,0,D,43492,D,43492,43492,43492,43492,43492,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,42592,D,42592,42592,42592,42592,42592,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S48A,13,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,900,D,900,900,900,900,900,100,900,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,D,A,8,1,1,2,2
0.2822635,0.2898795,0.295743,0.2881255,0.2969277,0.3016639,0.394828,05689592,83,D,83,D,1,1,D,06,D,8,D,13,D,12,D,NA,A,NA,A,2,D,1,D,0,D,43492,D,29625.817,0,D,0,D,0,D,NA,A,0,D,NA,A,42592,D,0,D,0,D,NA,A,NA,A,0,D,217,D,50,D,435,D,100,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,2,D,NA,A,2,1,NA,2,D,1,D,4,1,D,2,NA,1,01,2024,1,D,1,D,2,D,2,NA,A,1,D,1,D,0,D,0,D,45149.97,58768.922,44903.881,NA,63705.191,48590.62,47736.968,64744.55,35088.543,NA,NA,NA,80680.019,NA,75343.006,47305.697,39018.42,0,NA,NA,NA,NA,NA,90834.347,NA,NA,NA,83186.874,58153.527,NA,51267.889,NA,65716.762,44535.785,NA,NA,79713.792,NA,NA,86039.769,NA,68120.191,NA,NA,75009.329,104.4,68,0,4.68,0,0,0,0,0,12.26,0,25.2,1.37,1.31,0,0,10.54,0,12.64,36.4,0,0,0,0,0,30.43,16.87,1,D,NA,A,0,D,04,D,568959,NA,A,NA,A,0,D,43492,D,43492,43492,43492,43492,43492,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,42592,D,42592,42592,42592,42592,42592,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S48A,13,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,900,D,900,900,900,900,900,100,900,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,D,A,8,1,1,2,2
0.0588812,0.0658289,0.0690399,0.0646932,0.0662314,0.0660576,0.1710202,05689601,69,D,63,D,1,1,D,01,D,8,D,14,D,14,D,NA,A,NA,A,2,D,1,D,0,D,14096,D,31378.521,0,D,0,D,0,D,NA,A,0,D,NA,A,14096,D,0,D,0,D,NA,A,NA,A,0,D,435,D,100,D,652,D,150,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,1,D,NA,A,1,1,NA,2,D,1,D,4,1,D,2,NA,1,01,2024,1,D,1,D,1,D,2,NA,A,1,D,5,D,0,D,0,D,NA,52021.543,61090.203,NA,NA,NA,62859.247,NA,NA,NA,NA,NA,53934.432,54304.604,61977.169,NA,77885.087,0,NA,NA,NA,54109.646,54828.117,52315.045,67857.953,65343.251,NA,63689.15,66033.305,47989.014,NA,NA,63999.194,NA,54200.854,NA,NA,64134.509,49135.465,NA,65703.719,67435.567,NA,66090.683,NA,116.96,40.68,13.97,0,0,0,0,0,0,0,0,0,14.77,6.5,0,0,5.44,0,0,76.28,0,0,0,0,0,0,0,1,D,NA,A,0,D,06,D,568960,NA,A,NA,A,0,D,14096,D,14096,14096,14096,14096,14096,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,14096,D,14096,14096,14096,14096,14096,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49A,14,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,3,1,2,2
0.0586484,0.0655961,0.0688071,0.0644604,0.0659986,0.0658248,0.1707874,05689602,69,D,63,D,1,1,D,01,D,8,D,14,D,14,D,NA,A,NA,A,2,D,1,D,0,D,14096,D,31378.521,0,D,0,D,0,D,NA,A,0,D,NA,A,14096,D,0,D,0,D,NA,A,NA,A,0,D,435,D,100,D,652,D,150,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,1,D,NA,A,1,6,NA,2,D,6,D,4,1,D,2,NA,1,01,2024,1,D,1,D,2,D,2,NA,A,1,D,5,D,0,D,0,D,NA,52021.543,61090.203,NA,NA,NA,62859.247,NA,NA,NA,NA,NA,53934.432,54304.604,61977.169,NA,77885.087,0,NA,NA,NA,54109.646,54828.117,52315.045,67857.953,65343.251,NA,63689.15,66033.305,47989.014,NA,NA,63999.194,NA,54200.854,NA,NA,64134.509,49135.465,NA,65703.719,67435.567,NA,66090.683,NA,49.55,34.07,0,8.88,0,0,0,0,0,7.99,0,0,7.98,9.22,0,0,0,0,0,15.48,0,0,0,0,0,0,11.54,1,D,NA,A,0,D,06,D,568960,NA,A,NA,A,0,D,14096,D,14096,14096,14096,14096,14096,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,14096,D,14096,14096,14096,14096,14096,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49A,14,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,3,1,2,2
